Pérdidas,CP UNIDADES,Costo M$,Dda. SING,Gen. SING,ANDES SOLAR,ANG1,ANG2,CAVA,CCR1 (Carbón),CHAP,CTA,CTH,CTM1 (Carbón),CTM2 (Carbón),EÓLICA VALLE DE LOS VIENTOS,LA HUAYCA II,MARIA ELENA FV,MHAH,MHT2,NTO1 (Carbón),NTO2 (Carbón),PAM,PARQUE SOLAR FINIS TERRAE,PAS2,PAS3,SOLAR JAMA 1,SOLAR JAMA 2,TG3 (Diesel),TGTAR,U12 (Carbón),U13 (Carbón),U14 (Carbón),U15 (Carbón),U16-TG + U16-TV,UG1 (HFO),UG2 (HFO),UG3 (HFO),UG4 (HFO),UG5 (HFO),UG6 (HFO),RES_GIRO_UTIL,RES_PRONTA,RES_DETENIDA_CP,RES.PRIMARIA,GEN. EN PRUEBAS,GENERACION AES GENER,GENERACION ANGAMOS,GENERACION CELTA,GENERACION ENGIE,GENERACION ENORCHILE,GENERACION EQUIPOS DE GENERACION,GENERACION GASATACAMA,GENERACION HORNITOS,TG3 (Gas Natural),AGB,CTM3-TG + CTM3-TV,GMAR,INACAL,MIMB (Diesel + Fuel Oil),TG2,ZOFRI_13,ZOFRI_2-5,ZOFRI_6,ZOFRI_7-12,M1AR,M2AR,SUIQ,TG1B + 0.5 TV1C (Diesel),TG2A + 0.5 TV2C (Diesel),TG2A + TG2B + TV2C (Diesel),TG2B + 0.5 TV2C (Diesel),TG1,CTTAR (Carbón),ZOFRI_1,CCR2 (Carbón),KELAR TG1 (Gas Natural),PARQUE SOLAR PAMPA CAMARONES,TG1A + 0.5 TV1C (Diesel),KELAR TG2 (Gas Natural)
40,223,37.31,1876.7,2139.7,17.2,267.5,216.2,1.8,258,2,100,100,90,90,15.6,5.1,27.8,1,1,65,65,17,95.9,4.5,11.4,16.3,11.8,0,0,0,0,75,75,0,0,0,0,0,0,0,599,426.2,475.9,105.4,80,147.2,483.7,70,505.6,71.8,0,0,100,10,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
39,216,38.88,1873.9,2128.9,19.2,267.5,271.6,1.8,258,2,132.9,100,90,90,6.7,12.2,49.7,1,1,65,65,17,117,5.4,12.4,24.7,17.9,0,0,0,0,75,75,0,0,0,0,0,0,0,460.7,514.5,617.9,94.4,165,149.2,539.1,70,346.9,110.1,0,0,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
35,215,33.44,1871.5,2121.5,19.4,267.5,271.6,1.8,148.5,2,164.6,152.4,90,90,2.3,17.9,58.4,1,1,65,73.2,17,123,5.5,12.3,26.7,19.4,0,0,0,0,75,75,0,0,0,0,0,0,0,450.7,497.3,617.9,122.4,165,157.6,539.1,70,337,122.3,0,0,152.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
35,215,33.08,1863.4,2113.4,19.4,267.5,271.6,1.8,148.5,2,164.6,144.3,90,90,7.9,21.4,58.2,1,1,65,65,17,122.2,5.6,12.2,26.7,19.4,0,0,0,0,75,75,0,0,0,0,0,0,0,467,481,617.9,122.4,165,149.4,539.1,70,337.1,122.2,0,0,144.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
35,215,32.73,1858.7,2108.7,19.4,267.5,271.6,1.8,148.5,2,164.6,128.3,90,90,23.4,24,56.5,1,1,65,65,17,116.6,5.7,12.3,26.9,19.4,0,0,0,0,75,75,0,0,0,0,0,0,0,483,465,617.9,122.4,165,149.4,539.1,70,337.2,120.8,0,0,128.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
35,215,32.24,1854.3,2104.3,19.5,267.5,271.6,1.9,148.5,2,164.6,106.1,90,90,42.3,24.5,54.7,1,1,65,65,17,116.1,5.8,12.5,27,19.5,0,0,0,0,75,75,0,0,0,0,0,0,0,505.2,442.8,617.9,122.4,165,149.5,539.1,70,337.2,119.5,0,0,106.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
35,215,32.19,1863.5,2113.5,19.6,267.5,271.6,1.9,148.5,2,164.6,103.9,90,90,57.6,23.8,54.9,1,1,65,65,17,113,5.5,12.2,27.1,19.6,0,0,0,0,75,75,0,0,0,0,0,0,0,507.4,440.6,617.9,122.4,165,149.6,539.1,70,337.2,119.3,0,0,103.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
36,215,32.34,1872.7,2123.7,19.5,267.5,271.6,1.9,148.5,2,164.6,111,90,90,65.2,21.9,56.6,1,1,65,65,17,108.5,5.4,12.4,27.2,19.7,0,0,0,0,75,75,0,0,0,0,0,0,0,500.3,447.7,617.9,122.4,165,149.5,539.1,70,337.2,121.2,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
37,215,32.85,1876.6,2128.6,17.2,267.5,271.6,1.9,148.5,5,164.6,134.1,90,90,64.2,18.3,56.1,1,1,65,65,17,95.6,5.3,12,27,19.6,0,0,0,0,75,75,0,0,0,0,0,0,0,477.2,470.8,617.9,122.4,80,147.2,539.1,70,340.1,120,0,0,134.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
38,215,34.81,1887.2,2140.2,10.7,267.5,271.6,1.9,148.5,5,164.6,156.4,90,90,54.6,12.7,48,1,1,65,131.9,17,57,5.2,9.3,24.3,17.6,0,0,0,0,75,75,0,0,0,0,0,0,0,388,560,617.9,122.4,40,207.6,539.1,70,338.4,104.4,0,0,156.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
42,222,43.01,1909,2173,1.6,267.5,271.6,3.1,148.5,10,164.6,165.1,90,90,39.1,5.2,28.5,1,1,85.5,131.9,17,8.9,1.5,3.5,15.3,11.1,0,0,0,0,75,75,124,0,0,0,0,0,0,408.8,589.2,617.9,136.4,6,219,539.1,70,465.5,59.9,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
47,223,41.92,1943.9,2213.9,0,267.5,271.6,3.1,148.8,10,164.6,165.1,90,114.7,22.6,0.3,4.6,1,1,135.3,131.9,17,0,0,0,2.2,1.6,0,0,0,0,75,116,124,0,0,0,0,0,0,309.2,705,617.9,146.4,6,267.2,539.1,70,539.7,8.4,0,0,165.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
49,223,43.46,1981.4,2253.4,0,267.5,271.6,3.1,159.2,10,164.6,165.1,90,147.4,10.3,0,0,1,1,135.3,131.9,17,0,0,0,0,0,0,0,0,0,75,116,141.4,0,0,0,0,0,0,266.1,765.5,617.9,146.4,6,267.2,539.1,70,589.8,0,0,0,165.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
49,223,43.62,1981.2,2253.2,0,267.5,271.6,3.1,159.2,10,164.6,165.1,90,147.4,4.3,0,0,1,1,135.3,131.9,17,0,0,0,0,0,0,0,0,0,75,116,147.2,0,0,0,0,0,0,266.1,771.3,617.9,146.4,6,267.2,539.1,70,595.7,0,0,0,165.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
47,223,43.36,1967.6,2237.6,0,267.5,271.6,3.1,159.2,5,164.6,165.1,90,147.4,3.1,0,0,1,1,135.3,131.9,17,0,0,0,0,0,0,0,0,0,75,116,137.8,0,0,0,0,0,0,266.1,761.9,617.9,146.4,6,267.2,539.1,70,581.3,0,0,0,165.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
47,223,43.32,1966.7,2236.7,0,267.5,271.6,1.8,159.2,5,164.6,165.1,90,147.4,5.2,0,0,1,1,135.3,131.9,17,0,0,0,0,0,0,0,0,0,75,116,136.1,0,0,0,0,0,0,266.1,760.2,617.9,146.4,0,267.2,539.1,70,579.5,0,0,0,165.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
45,222,42.31,1940,2207,0,267.5,271.6,1.8,153.3,5,164.6,165.1,90,137.2,9,0,0,1,1,135.3,131.9,17,0,0,0,0,0,0,0,0,0,75,116,128.7,0,0,0,0,0,0,266,736.7,617.9,136.4,0,267.2,539.1,70,551.9,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
44,222,41.78,1921.4,2187.4,0,267.5,271.6,1.8,148.5,2,164.6,165.1,90,125.7,13.4,0,0,1,1,135.3,131.9,17,0,0,0,0,0,0,0,0,0,75,116,124,0,0,0,0,0,0,282.3,715.7,617.9,136.4,0,267.2,539.1,70,532.7,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
44,222,41.76,1924.6,2190.6,0,267.5,271.6,1.8,148.5,2,164.6,165.1,90,124.9,17.4,0,0,1,1,135.3,131.9,17,0,0,0,0,0,0,0,0,0,75,116,124,0,0,0,0,0,0,283.1,714.9,617.9,136.4,0,267.2,539.1,70,531.9,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
43,222,41.59,1921.8,2186.8,0,267.5,271.6,1.8,148.5,2,164.6,165.1,90,117.9,20.6,0,0,1,1,135.3,131.9,17,0,0,0,0,0,0,0,0,0,75,116,124,0,0,0,0,0,0,290.1,707.9,617.9,136.4,0,267.2,539.1,70,524.9,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
43,222,41.32,1913.5,2178.5,0,267.5,271.6,1.8,148.5,2,164.6,165.1,90,107.1,23.1,0,0,1,1,135.3,131.9,17,0,0,0,0,0,0,0,0,0,75,116,124,0,0,0,0,0,0,300.9,697.1,617.9,136.4,0,267.2,539.1,70,514.1,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
44,223,41.94,1932.1,2199.1,0,267.5,271.6,1.8,148.5,2,164.6,165.1,90,115.5,25.3,0,0,1,1,135.3,131.9,17,0,0,0,0,0,0,0,0,0,75,116,124,0,0,0,0,0,0,308.7,705.5,617.9,146.4,0,267.2,539.1,70,532.5,0,0,0,165.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
44,223,41.36,1914.1,2181.1,1.3,267.5,271.6,1.8,148.5,2,164.6,165.1,90,92.4,26.1,0,0,1,1,135.3,131.9,17,3,0,0,0,0,0,0,0,0,75,116,124,0,0,0,0,0,0,331.8,682.4,617.9,146.4,0,268.5,539.1,70,509.4,0,0,0,165.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
42,220,42.86,1883.6,2145.6,10.9,267.5,271.6,1.8,258,2,160.8,160,90,90,23.5,0.3,2.3,1,1,97.1,131.9,17,46.7,2.6,4.5,1.8,1.3,0,0,0,0,75,75,0,0,0,0,0,0,0,273.8,701.4,617.9,94.4,0,239.9,539.1,70,342,12.6,0,0,160,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
39,225,33.81,1895.8,2159.8,16.8,267.5,271.6,1.8,258,2,100.8,100,90,90,16.1,5.1,27,1,1,65,65,17,95.2,4.5,10.4,16.3,11.8,0,0,0,0,75,75,0,0,0,0,0,0,0,492.8,482.4,617.9,94.4,0,146.8,539.1,70,345.9,70,0,0,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
39,225,30.67,1893.7,2157.7,18.9,212.4,150,1.8,258,2,100,100,90,90,6.9,12.2,48.3,1,1,65,65,17,117,5.4,12.4,24.7,17.9,0,0,0,0,75,75,0,0,0,0,0,0,0,670.3,304.9,617.9,94.4,0,148.9,362.4,70,346.8,108.6,0,0,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
33,194,29.93,1890.4,2117.4,19.1,267.5,271.6,1.8,0,2,113.9,100,90,90,3.1,17.9,56.9,1,1,65,81.6,17,122.9,5.5,12.3,26.7,19.4,0,0,0,0,75,75,0,0,0,0,0,0,0,447,402.6,617.9,103.4,0,165.7,539.1,70,337.2,120.8,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
32,194,27.32,1883,2109,19.1,267.5,271.6,1.8,0,2,109.3,100,90,90,11,21.4,57.3,1,1,65,67.6,17,121.3,5.6,12.2,26.7,19.4,0,0,0,0,75,75,0,0,0,0,0,0,0,465.5,384,617.9,103.4,0,151.7,539.1,70,337.2,121.2,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
32,194,26.9,1877.9,2103.9,19.2,267.5,262.5,1.8,0,2,100,100,90,90,30.1,24,57.4,1,1,65,65,17,114.9,5.7,12.3,26.9,19.4,0,0,0,0,75,75,0,0,0,0,0,0,0,486.5,363,617.9,103.4,0,149.2,530,70,337.2,121.7,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
32,194,26.41,1873.4,2099.4,19.4,267.5,234.7,1.9,0,2,100,100,90,90,52,24.5,57.8,1,1,65,65,17,114.6,5.8,12.5,27,19.5,0,0,0,0,75,75,0,0,0,0,0,0,0,514.3,335.2,617.9,103.4,0,149.4,502.2,70,337.2,122.5,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
32,194,26.36,1882.7,2108.7,19.6,267.5,232,1.9,0,2,100,100,90,90,67.8,23.8,57.5,1,1,65,65,17,112,5.5,12.2,27.1,19.6,0,0,0,0,75,75,0,0,0,0,0,0,0,517,332.5,617.9,103.4,0,149.6,499.5,70,337.2,121.8,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
33,194,26.54,1892.1,2119.1,19.6,267.5,242.2,1.9,0,2,100,100,90,90,73.9,21.9,57,1,1,65,65,17,108.2,5.4,12.4,27.2,19.7,0,0,0,0,75,75,0,0,0,0,0,0,0,506.8,342.7,617.9,103.4,0,149.6,509.7,70,337.2,121.6,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
34,194,26.99,1896.5,2124.5,17.3,267.5,267.4,1.9,0,5,100,100,90,90,71.9,18.3,55.3,1,1,65,65,17,95.9,5.3,12,27,19.6,0,0,0,0,75,75,0,0,0,0,0,0,0,481.6,367.9,617.9,103.4,0,147.3,534.9,70,340.1,119.2,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
35,194,28.82,1907.1,2136.1,10.8,267.5,271.6,1.9,0,5,126.3,100,90,90,63.7,12.7,49.6,1,1,65,119.4,17,57.7,5.2,9.3,24.3,17.6,0,0,0,0,75,75,0,0,0,0,0,0,0,396.7,452.8,617.9,103.4,0,195.2,539.1,70,338.5,106.1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
39,194,32.89,1921.5,2154.5,1.7,267.5,271.6,3.1,0,10,164.6,135.5,90,90,51.5,5.2,31.6,1,1,112.4,131.9,17,9.2,2.5,3.5,15.3,11.1,0,8,0,0,75,75,0,0,0,0,0,0,0,274.1,586.5,617.9,108.4,0,246,539.1,78,341.3,64,0,0,135.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
44,201,39.71,1965.3,2210.3,0,267.5,271.6,3.1,0,10,164.6,143.1,90,90,37.6,0.3,5.4,1,1,122.4,131.9,17,0,0,0,2.2,1.6,0,0,0,0,75,75,124,0,0,0,0,0,0,295.4,604.1,617.9,117.4,0,254.3,539.1,70,464,9.2,0,0,143.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
46,201,37.03,2003.2,2250.2,0,267.5,271.6,3.1,0,10,164.6,159.6,90,90,24,0,0,1,1,135.3,131.9,17,0,0,0,0,0,0,0,0,0,75,75,157.6,0,0,0,0,0,0,266,667.1,617.9,117.4,0,267.2,539.1,70,497.6,0,0,0,159.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
46,201,37.32,2002.8,2249.8,0,267.5,271.6,3.1,0,10,164.6,159.6,90,90,12.8,0,0,1,1,135.3,131.9,17,0,0,0,0,0,0,0,0,0,75,75,168.4,0,0,0,0,0,0,266,677.9,617.9,117.4,0,267.2,539.1,70,508.4,0,0,0,159.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
45,224,43.87,1989.2,2258.2,0,267.5,271.6,3.1,148.5,5,164.6,165.1,90,90,5.8,0,0,1,1,135.3,131.9,17,0,0,0,0,0,0,0,0,0,75,109.8,0,0,0,0,0,0,0,274.2,673.8,617.9,122.4,0,267.2,539.1,70,369.8,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
44,224,37.85,1991.9,2259.9,0,267.5,271.6,1.8,148.5,5,164.6,165.1,90,90,4,0,0,1,1,88.3,131.9,17,0,0,0,0,0,0,0,0,0,122,114.6,0,0,0,0,0,0,0,269.4,678.6,617.9,122.4,0,220.2,539.1,70,421.6,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
43,224,37.29,1972.6,2239.6,0,267.5,271.6,1.8,148.5,5,164.6,165.1,90,90,6.6,0,0,1,1,88.3,131.9,17,0,0,0,0,0,0,0,0,0,122,91.7,0,0,0,0,0,0,0,292.3,655.7,617.9,122.4,0,220.2,539.1,70,398.7,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
42,224,37,1963.3,2229.3,0,267.5,271.6,1.8,148.5,2,164.6,165.1,90,90,11.4,0,0,1,1,84.6,131.9,17,0,0,0,0,0,0,0,0,0,122,83.3,0,0,0,0,0,0,0,304.4,643.6,617.9,122.4,0,216.5,539.1,70,387.3,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
43,225,40.33,2028.6,2296.6,0,267.5,271.6,1.8,148.5,2,164.6,165.1,90,90,15.9,0,0,1,1,104.7,131.9,17,0,0,0,0,0,10,8,0,0,122,116,0,0,0,0,0,0,0,278.8,696.4,591.7,137.4,0,236.6,539.1,78,430,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
44,225,39.25,2031.8,2300.8,0,267.5,271.6,1.8,148.5,2,164.6,165.1,90,90,19.1,0,0,1,1,105.7,131.9,17,0,0,0,0,0,10,0,0,0,122,116,0,0,0,0,0,0,0,266.8,697.4,591.7,132.4,0,237.6,539.1,70,430,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
43,225,38.98,2024.2,2292.2,0,267.5,271.6,1.8,148.5,2,164.6,165.1,90,90,21.5,0,0,1,1,94.7,131.9,17,0,0,0,0,0,10,0,0,0,122,116,0,0,0,0,0,0,0,277.8,686.4,591.7,132.4,0,226.6,539.1,70,430,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
44,225,40.36,2036.2,2305.2,0,267.5,271.6,1.8,148.5,2,164.6,165.1,90,90,23.5,0,0,1,1,105.7,131.9,17,0,0,0,0,0,10,8,0,0,122,116,0,0,0,0,0,0,0,277.8,697.4,591.7,137.4,0,237.6,539.1,78,430,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
44,225,38.85,2025.7,2294.7,1.5,267.5,271.6,1.8,148.5,2,164.6,165.1,90,90,24.4,0,0,1,1,89.4,131.9,17,3.4,0,0,0,0,10,0,0,0,122,116,0,0,0,0,0,0,0,283.1,681.1,591.7,132.4,0,222.9,539.1,70,430,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
41,224,35.7,1994,2259,11.6,267.5,271.6,1.8,148.5,2,160,160,90,90,22.2,0.3,2.5,1,1,65,131.9,17,49.6,2.5,4.3,1.8,1.3,0,0,0,0,104.6,75,0,0,0,0,0,0,0,359.4,588.6,617.9,122.4,0,208.5,539.1,70,361.6,12.4,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
40,225,33.82,2005.8,2270.8,17.6,267.5,268.3,1.8,258,2,100,100,90,90,15.2,5.1,27.5,1,1,65,65,17,96.7,4.5,10.2,16.3,11.8,0,0,0,0,75,75,0,0,0,0,0,0,0,496.9,478.3,617.9,94.4,0,147.6,535.8,70,345.3,70.3,0,0,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
39,225,32.7,2003.6,2267.6,19.4,267.5,205.2,1.8,258,2,100,100,90,90,6.3,12.2,48.7,1,1,65,65,17,116.3,5.4,12.4,24.7,17.9,0,0,0,0,75,75,0,0,0,0,0,0,0,560,415.2,617.9,94.4,0,149.4,472.7,70,346.8,109.1,0,0,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
40,225,32.28,1999.2,2264.2,19.6,267.5,181,1.8,258,2,100,100,90,90,2.5,17.9,57.1,1,1,65,65,17,123,5.5,12.1,26.7,19.4,0,0,0,0,75,75,0,0,0,0,0,0,0,584.2,391,617.9,94.4,0,149.6,448.5,70,347.1,120.8,0,0,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
39,225,31.94,1991.8,2255.8,19.6,267.5,162,1.8,258,2,100,100,90,90,9.8,21.4,57.4,1,1,65,65,17,122.2,5.6,12.2,26.7,19.4,0,0,0,0,75,75,0,0,0,0,0,0,0,603.2,372,617.9,94.4,0,149.6,429.5,70,347.2,121.3,0,0,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
39,225,31.58,1986.4,2250.4,19.6,259.3,150,1.8,258,2,100,100,90,90,28,24,57.3,1,1,65,65,17,115.9,5.7,12.3,26.9,19.4,0,0,0,0,75,75,0,0,0,0,0,0,0,623.4,351.8,605.4,94.4,0,149.6,409.3,70,347.2,121.6,0,0,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
39,225,31.11,1981.7,2245.7,19.7,232.4,150,1.9,258,2,100,100,90,90,49.5,24.5,57.7,1,1,65,65,17,115.2,5.6,12.5,27,19.5,0,0,0,0,75,75,0,0,0,0,0,0,0,650.3,324.9,605.4,94.4,0,149.7,382.4,70,347.2,122.2,0,0,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
39,225,31.04,1991.4,2255.4,19.9,228.8,150,1.9,258,2,100,100,90,90,66.1,23.8,57.5,1,1,65,65,17,112.8,5.5,12.2,27.1,19.6,0,0,0,0,75,75,0,0,0,0,0,0,0,653.9,321.3,617.9,94.4,0,149.9,378.8,70,347.2,121.8,0,0,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
39,225,31.2,2002.3,2266.3,19.9,237.5,150,1.9,258,2,100,100,90,90,73.7,21.9,57,1,1,65,65,17,109.6,5.4,12.3,27.2,19.7,0,0,0,0,75,75,0,0,0,0,0,0,0,645.2,330,617.9,94.4,0,149.9,387.5,70,347.2,121.5,0,0,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
38,216,34.06,2006.1,2260.1,17.5,267.5,271.6,1.9,148.5,5,135.3,100.7,90,90,72.3,18.3,55.5,1,1,0,65,17,97,5.3,12,27,19.6,0,0,0,0,75,75,0,0,0,0,0,0,0,485.8,408.1,617.9,126.8,0,82.5,539.1,70,350.1,119.4,0,0,100.7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
41,216,32.36,2017.7,2274.7,11,267.5,271.6,1.9,148.5,5,164.6,160.7,90,90,62.6,12.7,50,1,1,0,65,17,59,5.1,9.3,24.3,17.6,0,0,0,0,75,75,0,0,0,0,0,0,0,396.5,497.4,617.9,126.8,0,76,539.1,70,348.3,106.3,0,0,160.7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
44,216,36.74,2033.1,2293.1,1.8,267.5,271.6,3.1,148.5,10,164.6,165.1,90,90,47.1,5.2,31.9,1,1,0,131.9,17,10,2.5,3.4,15.3,11.1,0,8,0,0,122,94.3,0,0,0,0,0,0,0,269.9,635,617.9,131.8,0,133.7,539.1,78,417.5,64.2,0,0,165.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
50,223,43.79,2078.5,2351.5,0,267.5,271.6,3.1,161.5,10,164.6,165.1,90,90,30.6,0.3,5.4,1,1,0,131.9,17,0,0,0,2.2,1.6,0,0,0,0,122,116,131.1,0,0,0,0,0,0,258,668.8,617.9,130.8,0,131.9,539.1,70,559.1,9.2,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
52,223,41.29,2118.8,2393.8,0,267.5,271.6,3.1,161.5,10,164.6,165.1,90,90,17.7,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,0,0,122,116,195.8,0,0,0,0,0,0,258,733.5,617.9,130.8,0,131.9,539.1,70,623.8,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
52,223,41.48,2118.5,2393.5,0,267.5,271.6,3.1,161.5,10,164.6,165.1,90,90,10.3,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,0,0,122,116,202.9,0,0,0,0,0,0,258,740.6,617.9,130.8,0,131.9,539.1,70,630.9,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
50,223,41.22,2103.2,2376.2,0,267.5,271.6,3.1,161.5,5,164.6,165.1,90,90,7.5,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,0,0,122,116,193.4,0,0,0,0,0,0,258,731.1,617.9,130.8,0,131.9,539.1,70,616.4,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0
